Trip_ID,Accel_Mean,Accel_Std,Accel_Max,Accel_Min,Accel_Range,Gyro_Mean,Gyro_Std,Gyro_Max,Gyro_Min,Gyro_Range,Accel_Spike_Count,Gyro_Spike_Count,Total_Sensor_Spikes,Duration_Min_x,Accel_Spikes_Per_10_Min,Gyro_Spikes_Per_10_Min,Total_Spikes_Per_10_Min,Driver_ID,Vehicle_ID,Trip_Date,Duration_Min_y,Distance_KM,Avg_Speed_kmph,Max_Speed_kmph,Accel_Variability_Z,Gyro_Variability_Z,Sensor_Variability_Index
T00156,1.0039262068894186,0.03126498394833678,1.0568585525035978,0.9372838417469919,0.11957471075660597,3.043233947901297,1.500483453563086,6.066539375953972,0.661362230551458,5.405177145402513,0,0,0,32,0.0,0.0,0.0,D11,V11,2026-08-04,32,14.27,22.6,31.9,-0.980171701142539,-1.21227537752097,-1.0962235393317545
T00157,1.0197408913697712,0.06214774290300256,1.2829945440258115,0.9553946828405525,0.32759986118525897,2.8682104751467423,1.3520419613563919,5.925681395417746,0.5126402247190518,5.413041170698694,1,0,1,27,0.37037037037037035,0.0,0.37037037037037035,D11,V11,2026-08-04,27,16.74,27.2,39.1,-0.2851617306429738,-1.2484784132502174,-0.7668200719465956
T00158,1.005923062309036,0.024990181654233688,1.0660642569751602,0.9547989317128501,0.11126532526231003,4.1898056101537655,4.916015694525589,31.895988776020097,0.47465777145223276,31.421331004567865,0,1,1,37,0.0,0.2702702702702703,0.2702702702702703,D11,V11,2026-07-31,37,21.35,28.1,39.9,-1.121384802074259,-0.3792694981285386,-0.7503271501013988
T00159,1.0077982202742388,0.031924579508753666,1.0528029255278502,0.948351727999691,0.10445119752815912,2.8780337280100134,1.3787762138031017,5.793694848712693,0.8532877591996735,4.94040708951302,0,0,0,12,0.0,0.0,0.0,D11,V11,2026-07-31,12,18.95,24.1,38.9,-0.9653276423050521,-1.2419582612217313,-1.1036429517633917
T00160,0.9999991142950965,0.023423888470214267,1.057025070658213,0.9402765550623922,0.11674851559582078,3.2600581974493177,1.4093203700585557,5.367634488301154,0.9396807968666807,4.427953691434473,0,0,0,25,0.0,0.0,0.0,D11,V11,2026-07-31,25,13.77,30.8,39.3,-1.1566338995145815,-1.234508920988098,-1.1955714102513397
T00161,1.0025409832143075,0.035924233278807755,1.0551777101512332,0.9432756755053106,0.11190203464592263,3.147885187925494,1.184488822812074,5.916062879990374,1.7794662120984486,4.136596667891926,0,0,0,17,0.0,0.0,0.0,D11,V11,2026-08-04,17,10.55,16.0,26.6,-0.8753162785919084,-1.289342542080323,-1.0823294103361158
T00162,1.0486181615718606,0.20796477188172158,1.6633574480549873,0.93209066082651,0.7312667872284773,5.253689635056109,3.706530687901345,15.295241089959974,1.2537144810522052,14.04152660890777,1,1,2,11,0.9090909090909092,0.9090909090909092,1.8181818181818183,D11,V11,2026-08-01,11,6.22,28.3,37.0,2.9964197225426594,-0.6742478647420744,1.1610859289002926
T00163,1.0250743228290502,0.08962026793104144,1.38368710335827,0.9305852996904691,0.45310180366780095,3.4776115983419618,1.3026356191533497,5.786968118108134,0.9656086163658648,4.821359501742269,2,0,2,30,0.6666666666666666,0.0,0.6666666666666666,D11,V11,2026-08-05,30,19.31,18.0,27.4,0.3331016452851406,-1.2605280062948465,-0.463713180504853
T00164,0.9847210865374663,0.03623423659081603,1.049788550137598,0.9407640511839299,0.10902449895366817,3.9366282266652943,1.5819462776985402,6.366835948883873,1.0320368210485515,5.334799127835321,0,0,0,11,0.0,0.0,0.0,D11,V11,2026-08-01,11,4.73,24.3,32.2,-0.8683397195011252,-1.1924076067990568,-1.030373663150091
T00165,1.0078658338057622,0.02809963049475736,1.0684764854689128,0.9520730014027285,0.11640348406618428,4.753418612709631,9.454083816366182,52.58294590454209,1.0730796801729123,51.50986622436918,0,1,1,28,0.0,0.3571428571428571,0.3571428571428571,D11,V11,2026-08-04,28,17.96,27.4,41.6,-1.0514073123656924,0.727508936353844,-0.16194918800592423
T00166,1.0131975454252524,0.07154347768869945,1.243490651352072,0.8583571517730832,0.3851334995789888,3.039114602557918,1.1218564661271098,5.452797447182501,1.1342839150759392,4.318513532106562,2,0,2,36,0.5555555555555556,0.0,0.5555555555555556,D12,V12,2026-07-31,36,12.8,24.1,47.7,-0.07371270285971088,-1.3046177957386158,-0.6891652492991633
T00167,1.0844679420322476,0.12093547699649625,1.3523169007300027,0.9511708574173201,0.40114604331268255,6.422469771501557,11.155495904276412,43.22590195704423,0.2603843313258307,42.9655176257184,4,1,5,13,3.076923076923077,0.7692307692307693,3.8461538461538463,D12,V12,2026-08-06,13,7.07,25.2,64.5,1.0378438142318465,1.1424622064477545,1.0901530103398005
T00168,1.0227315282519776,0.07274226738713008,1.2761669169822574,0.9161402731023236,0.36002664387993377,4.037837759098354,4.648136816925976,30.97188079532788,0.5974110812497538,30.374469714078128,2,1,3,39,0.5128205128205128,0.2564102564102564,0.7692307692307693,D12,V12,2026-08-03,39,19.61,14.3,46.5,-0.04673419377752361,-0.4446018282788289,-0.24566801102817626
T00169,1.0370223936828096,0.0665807179324537,1.234552550521848,0.9529144767501436,0.28163807377170436,7.994931562888787,12.14513512721752,39.09962915425158,1.7711578134090706,37.32847134084251,1,2,3,16,0.625,1.25,1.875,D12,V12,2026-08-01,16,5.81,25.6,54.6,-0.18539856346717748,1.3838229177596142,0.5992121771462183
T00170,1.008662883369064,0.06591983492984484,1.2939095795301925,0.8876018251445859,0.4063077543856066,7.855694732577246,13.088913337929432,56.53298948401721,0.5773214009544424,55.95566808306277,1,6,7,44,0.2272727272727273,1.3636363636363635,1.5909090909090908,D12,V12,2026-08-04,44,13.13,27.7,51.0,-0.20027159591939797,1.6139986979606955,0.7068635510206488
T00171,1.03432189398836,0.045909300524415046,1.1177267107839912,0.9503504616719034,0.16737624911208782,3.160463597952043,1.5434295691807445,7.578482697743659,1.1170049238924598,6.461477773851199,0,1,1,15,0.0,0.6666666666666666,0.6666666666666666,D12,V12,2026-08-01,15,6.54,30.3,48.9,-0.6506044482145502,-1.2018013534794065,-0.9262029008469783
T00172,1.006507992996049,0.052738582953785154,1.1431701535642014,0.9450132274206536,0.19815692614354774,8.55413044273253,15.241759603629953,49.30036511020988,0.7925906888173744,48.507774421392504,1,3,4,22,0.4545454545454546,1.3636363636363635,1.8181818181818183,D12,V12,2026-08-02,22,10.84,21.0,48.7,-0.49691288889702917,2.139051155451541,0.8210691332772558
T00173,1.0213099403317234,0.06939024565773526,1.1700474349358663,0.9222580983650944,0.24778933657077185,5.6077653538881025,9.424585690158573,39.34317857011556,0.735798885565886,38.60737968454968,1,1,2,15,0.6666666666666666,0.6666666666666666,1.3333333333333333,D12,V12,2026-07-31,15,7.81,29.8,45.4,-0.12217073513966199,0.7203147098531231,0.2990719873567305
T00174,1.0490200732680275,0.09898230587410714,1.3441257381658904,0.919701038381495,0.42442469978439545,3.0223294640184406,1.2056735190022052,6.761856254017827,1.3552121605121465,5.4066440935056805,4,0,4,27,1.4814814814814814,0.0,1.4814814814814814,D12,V12,2026-08-03,27,12.44,24.7,53.1,0.5437923327388554,-1.2841758578757703,-0.3701917625684574
T00175,1.0250956523889856,0.06640014112158675,1.193693846846837,0.9256289753459537,0.2680648715008833,7.127575120304621,14.16270586127933,54.18756499419401,1.703907274472411,52.4836577197216,1,1,2,13,0.7692307692307693,0.7692307692307693,1.5384615384615385,D12,V12,2026-08-03,13,16.02,24.1,34.8,-0.18946240647348958,1.8758833537313682,0.8432104736289393
T00176,1.0244547395667853,0.10111592126064442,1.2841362856021163,0.9123825951869096,0.3717536904152068,8.843413291361566,15.696655742835073,53.11912932268374,1.2351518125315608,51.88397751015218,1,1,2,10,1.0,1.0,2.0,D12,V12,2026-08-02,10,9.34,25.6,40.7,0.5918088965773223,2.249994672226542,1.420901784401932
T00177,0.9989333492888599,0.05461794267108329,1.147836225251669,0.9364774423337704,0.21135878291789856,3.3111117916938015,1.5634438043546743,6.522767817422294,1.1305750749065715,5.392192742515723,1,0,1,20,0.5,0.0,0.5,D12,V12,2026-08-02,20,13.08,25.3,46.2,-0.4546182952179204,-1.1969201301750325,-0.8257692126964764
T00178,1.0450963680328957,0.13975405562115745,1.8057067868289136,0.9266358508065614,0.8790709360223522,5.0216356458711715,8.654999556679304,48.67810698866586,0.5772347875864725,48.10087220107939,3,3,6,41,0.7317073170731707,0.7317073170731707,1.4634146341463414,D12,V12,2026-08-03,41,10.35,17.6,52.4,1.4613519533190613,0.532622213146822,0.9969870832329417
T00179,1.0467651200268844,0.1474444731750134,1.598866473474255,0.8858989784394156,0.7129674950348395,5.440631630264318,9.178924982641258,44.272169587676636,0.889719056781409,43.38245053089523,2,3,5,21,0.9523809523809523,1.4285714285714284,2.380952380952381,D12,V12,2026-08-02,21,9.38,34.7,63.7,1.6344231768156674,0.6604011153499246,1.147412146082796
T00180,1.0310209985104395,0.08565296424245428,1.1797686213830236,0.904071899795586,0.27569672158743763,4.439221250516291,6.200465966035398,35.220320838970224,1.28191263352851,33.93840820544171,4,1,5,28,1.4285714285714284,0.3571428571428571,1.7857142857142858,D12,V12,2026-08-05,28,14.63,22.3,48.8,0.24381831332586287,-0.0660080347692115,0.08890513927832569
T00181,1.0365416741310944,0.1174661301577848,1.6066013817994806,0.8800823825074559,0.7265189992920248,6.4770694311154084,10.583406510860437,50.99825193082602,0.4739198244429115,50.52433210638311,4,5,9,41,0.975609756097561,1.2195121951219512,2.1951219512195124,D13,V13,2026-08-06,41,13.59,23.1,40.7,0.9597668960534816,1.0029367109661884,0.981351803509835
T00182,1.0272587241320552,0.12211590195027199,1.6408260114954296,0.8950089385028509,0.7458170729925787,3.6119117039302515,1.8235605484020765,8.28977080503436,0.7764663547121665,7.5133044503221935,2,2,4,35,0.5714285714285714,0.5714285714285714,1.1428571428571428,D13,V13,2026-07-31,35,17.59,16.9,32.2,1.0644090286126255,-1.133480887962275,-0.03453592967482477
T00183,1.0264935943074607,0.13918161413894983,1.5930109855239545,0.8811418727991537,0.7118691127248008,3.2468895873943087,1.637769064176433,8.226961772124628,0.4558508528016592,7.771110919322969,3,1,4,25,1.2,0.4,1.6,D13,V13,2026-07-31,25,13.92,17.5,31.7,1.4484692786122495,-1.1787931227129547,0.13483807794964742
T00184,1.002883175822549,0.04301344271365986,1.066176814604407,0.912897036910516,0.153279777693891,5.388934821041499,10.74871012002638,50.33770952278223,0.6239390995922599,49.71377042318996,0,2,2,27,0.0,0.7407407407407407,0.7407407407407407,D13,V13,2026-08-03,27,13.15,26.8,43.8,-0.7157751168901811,1.0432522075288022,0.16373854531931054
T00185,1.012449750717416,0.08014283070420185,1.2740239401204358,0.8762750709680152,0.3977488691524207,3.023598136314954,1.4303128230173927,6.986308037869501,0.2701851217221259,6.716122916147374,2,0,2,32,0.625,0.0,0.625,D13,V13,2026-08-02,32,14.95,26.5,40.9,0.11981392131247029,-1.22938912251925,-0.5547876006033898
T00186,1.0194735529907848,0.05578392151724084,1.1600879277020342,0.9026012408588856,0.25748668684314857,4.115635456301475,7.005450609847262,46.568896272082725,0.591100668245266,45.97779560383746,1,1,2,40,0.25,0.25,0.5,D13,V13,2026-08-04,40,15.28,32.9,61.8,-0.42837818743931644,0.13031771882020304,-0.1490302343095567
T00187,1.004325487947976,0.038405457823214924,1.07731935840771,0.936597031812508,0.14072232659520212,11.245898380096301,18.710065437654794,54.11048881686433,1.0948515881159417,53.01563722874839,0,2,2,12,0.0,1.6666666666666665,1.6666666666666665,D13,V13,2026-08-03,12,5.61,19.0,34.1,-0.8194768440406541,2.984927858538847,1.0827255072490964
T00188,1.0159082729757458,0.05044402783689587,1.122102490862577,0.9259665220730176,0.1961359687895594,7.86884516969363,12.823613550016189,50.110743359084196,0.4050925820105819,49.705650777073615,0,3,3,21,0.0,1.4285714285714284,1.4285714285714284,D13,V13,2026-08-06,21,7.91,27.2,47.2,-0.5485513673904773,1.5492953757425982,0.5003720041760604
T00189,1.0145671546572403,0.08339777118328623,1.298111705516902,0.8933045393369498,0.40480716617995227,5.379145406514785,10.336110026668337,55.290981181382556,0.6587108622149782,54.632270319167574,2,1,3,26,0.7692307692307693,0.38461538461538464,1.153846153846154,D13,V13,2026-08-06,26,10.33,20.9,40.2,0.1930656696315595,0.9426241708547106,0.567844920243135
T00190,1.0478333527550043,0.20330702586499136,1.7158336166423596,0.8817153735758495,0.8341182430665101,3.972952445701402,2.8418789031031175,12.627988755142285,0.849764673306675,11.77822408183561,1,1,2,14,0.7142857142857142,0.7142857142857142,1.4285714285714284,D13,V13,2026-07-31,14,11.21,34.6,40.9,2.8915981317503943,-0.8851256927203904,1.003236219515002
T00191,1.0138359922180238,0.046974045230922364,1.110697528582827,0.9322842914047196,0.17841323717810753,5.081737723351224,9.078928292227323,45.26247894227624,0.5678908345800273,44.69458810769621,0,1,1,22,0.0,0.4545454545454546,0.4545454545454546,D13,V13,2026-08-03,22,9.64,21.6,43.0,-0.6266425933768555,0.6360131649053055,0.004685285764225
T00192,1.0130704350493298,0.058500429933009544,1.2221129244059241,0.9018835845052288,0.32022933990069535,3.503087957369794,3.6116178203500517,25.800887581631763,1.0898623766329398,24.711025204998823,1,1,2,45,0.22222222222222224,0.22222222222222224,0.4444444444444445,D13,V13,2026-08-02,45,27.12,28.7,48.6,-0.3672437390347322,-0.6973959339513237,-0.5323198364930279
T00193,1.0160720489157717,0.07500976715141466,1.2536749977565955,0.9287992248058781,0.32487577295071746,3.3556434902955923,1.310900022306287,5.312494705879716,0.79887420787005,4.513620498009666,2,0,2,28,0.7142857142857142,0.0,0.7142857142857142,D13,V13,2026-08-02,28,13.45,23.2,37.3,0.004295409717312739,-1.258512421041836,-0.6271085056622616
T00194,1.0374183636469843,0.17636401083762498,1.7701742852047082,0.9201978048224198,0.8499764803822885,5.074806288006273,6.141451846654866,30.47439252881015,1.3386933928274989,29.13569913598265,2,3,5,26,0.7692307692307693,1.153846153846154,1.9230769230769231,D13,V13,2026-08-04,26,17.99,17.7,34.6,2.28525126660057,-0.08040084530151567,1.1024252106495274
T00195,1.065607259113412,0.1755344430444777,1.7793296490532606,0.9310488708977633,0.8482807781554973,4.559505124833738,6.764440688085895,41.95884054642121,0.20223748416156687,41.75660306225964,5,3,8,37,1.3513513513513513,0.8108108108108109,2.1621621621621623,D13,V13,2026-07-31,37,9.88,27.8,47.6,2.2665820185489625,0.07153839318205502,1.1690602058655086
T00196,1.0580995703775968,0.12915154283130104,1.5988721024522257,0.9434495217021417,0.655422580750084,5.9864859021029275,9.41474368336284,38.51694821763531,1.101135777277262,37.415812440358046,5,4,9,33,1.5151515151515151,1.2121212121212122,2.727272727272727,D14,V14,2026-07-31,33,5.98,22.6,63.1,1.2227446413196237,0.7179143666716002,0.9703295039956119
T00197,1.088432374546488,0.2228052613559251,1.7015084484068834,0.9442166065050963,0.7572918419017871,3.814991969248814,1.7417699409786371,7.005405056097755,1.356244815658294,5.649160240439461,2,0,2,10,2.0,0.0,2.0,D14,V14,2026-08-05,10,4.83,26.7,58.6,3.33040180512816,-1.1534286009557861,1.0884866020861867
T00198,1.0585741159081743,0.17573573465909917,1.9676384322329141,0.9331907629204225,1.0344476693124918,5.4741043921135555,9.933429261603504,50.0227798108022,1.0651291001564083,48.957650710645794,6,3,9,34,1.7647058823529413,0.8823529411764707,2.6470588235294117,D14,V14,2026-08-02,34,8.37,19.5,51.1,2.27111204384059,0.8444153351147434,1.5577636894776665
T00199,1.043162294339479,0.09486614938014534,1.2814722002447028,0.921248066483724,0.3602241337609787,6.603185030318443,13.535213229670328,44.98827625059666,0.5159457335805773,44.47233051701608,1,1,2,10,1.0,1.0,2.0,D14,V14,2026-08-01,10,2.67,25.3,43.6,0.4511590998194962,1.7228456967779593,1.0870023982987278
T00200,1.0253160809781035,0.061407351753257365,1.2059830015385788,0.9425078249012047,0.2634751766373742,5.656512696147109,9.342649745138571,47.957786646174576,0.9567131231461184,47.00107352302846,2,2,4,30,0.6666666666666666,0.6666666666666666,1.3333333333333333,D14,V14,2026-08-01,30,16.72,23.4,57.9,-0.3018240771612341,0.7003315508254682,0.19925373683211703
T00201,1.0733920169157456,0.10849416465496212,1.3234881941294376,0.9540073374979879,0.3694808566314497,6.726676007052224,12.179375158341934,49.584669001617826,0.30199337741083004,49.282675624206995,10,3,13,32,3.125,0.9375,4.0625,D14,V14,2026-08-05,32,9.17,29.4,60.5,0.7578547065177784,1.3921736359566643,1.0750141712372214
T00202,1.034625297951148,0.08664952627701934,1.329695077827996,0.916347641454923,0.4133474363730729,3.283700075848648,1.6830371730231495,8.595842018092236,0.5576737397439475,8.038168278348289,6,2,8,45,1.3333333333333333,0.4444444444444445,1.777777777777778,D14,V14,2026-08-03,45,23.69,28.3,52.0,0.2662457315257971,-1.1677527933709997,-0.4507535309226013
T00203,1.0344136960679733,0.054635208296017396,1.145128813714859,0.9494319354224398,0.19569687829241922,5.912916062135183,11.065635676982831,37.28128082563688,1.214084016862095,36.06719680877478,1,1,2,10,1.0,1.0,2.0,D14,V14,2026-08-06,10,4.03,23.7,47.8,-0.45422973597378924,1.120546413423942,0.3331583387250764
T00204,1.044217722133096,0.07562666389774787,1.241523257937603,0.9345747696145023,0.30694848832310073,5.759290414058026,9.909737416607218,47.49088965264812,1.7230786401090348,45.767811012539084,4,2,6,32,1.25,0.625,1.875,D14,V14,2026-08-05,32,15.46,31.6,65.5,0.018178540758153436,0.838637188464897,0.4284078646115252
T00205,1.03354601583403,0.07323561941542725,1.2162734067634628,0.9365660681446878,0.27970733861877506,6.576130205387486,11.736863273320576,50.0626347688573,1.1140017953306898,48.948632973526614,2,2,4,20,1.0,1.0,2.0,D14,V14,2026-08-05,20,13.49,21.0,44.1,-0.03563141053409466,1.2842504849165377,0.6243095371912215
T00206,1.027490374901256,0.06256325710580955,1.199477386197839,0.940916043013403,0.2585613431844359,5.132396519746116,7.774744914597048,33.39303669928807,0.9944847912361455,32.39855190805192,4,3,7,43,0.9302325581395349,0.6976744186046512,1.6279069767441863,D14,V14,2026-07-31,43,18.53,22.0,60.3,-0.27581067122956576,0.31793904212502955,0.021064185447731892
T00207,1.0099554602125538,0.042888220836842704,1.1493132732201432,0.9359759612297744,0.21333731199036876,4.840613814452241,8.907618043855948,48.70600476327328,0.8047981113297918,47.90120665194348,1,2,3,45,0.22222222222222224,0.4444444444444445,0.6666666666666666,D14,V14,2026-07-31,45,13.04,30.9,61.2,-0.7185932087918906,0.5942327236662793,-0.06218024256280563
T00208,1.0155516383780074,0.0516453178185219,1.249457882443422,0.9445618031658912,0.3048960792775307,3.431993829261272,1.2706032961875273,6.446161648609194,0.8537564055396598,5.592405243069534,1,0,1,44,0.2272727272727273,0.0,0.2272727272727273,D14,V14,2026-07-31,44,14.23,19.0,44.8,-0.5215165899628216,-1.2683402919003273,-0.8949284409315744
T00209,1.0343148224312892,0.06201741187888024,1.1843656529974178,0.9562180713623853,0.22814758163503246,5.995166950488779,11.475612648376327,47.70693555448726,0.591100668245266,47.11583488624199,2,2,4,23,0.8695652173913043,0.8695652173913043,1.7391304347826086,D14,V14,2026-08-05,23,6.0,33.0,62.6,-0.2880948028261748,1.2205347032402447,0.466219950207035
T00210,1.0151052657086137,0.047964639475100455,1.1089247043870922,0.9394312108930594,0.16949349349403287,3.092824562034053,1.1215596101342549,5.455813413231797,1.3116020738013492,4.1442113394304485,0,0,0,15,0.0,0.0,0.0,D14,V14,2026-07-31,15,8.02,25.0,55.3,-0.6043494790396974,-1.3046901952271683,-0.9545198371334329
T00211,1.0015621266265347,0.049855217243819104,1.1062391242403244,0.9062301032298585,0.20000902101046591,5.937374330578957,10.497255732805094,43.66820124529977,1.4819581640518737,42.186243081247895,0,1,1,15,0.0,0.6666666666666666,0.6666666666666666,D15,V15,2026-08-04,15,5.9,24.7,48.7,-0.5618024254816549,0.981925606525813,0.210061590522079
T00212,1.0138931748962807,0.04907636373911695,1.1377301964877262,0.9090935045417495,0.2286366919459767,5.616803580984042,8.590240921912786,38.58979139617109,1.2363251999372982,37.35346619623379,0,2,2,25,0.0,0.8,0.8,D15,V15,2026-08-03,25,13.7,17.4,30.9,-0.5793303591782893,0.5168283866810719,-0.031250986248608725
T00213,1.0338115471909874,0.10405750839063013,1.4552020478270362,0.9076006831200603,0.547601364706976,5.318775467602673,8.93611787112765,47.26361285386464,0.7303423854604086,46.53327046840423,3,2,5,32,0.9375,0.625,1.5625,D15,V15,2026-08-03,32,27.34,29.7,52.5,0.658008693928148,0.601183477459283,0.6295960856937155
T00214,1.0083358718369373,0.04844366147151017,1.1808683245815343,0.9231170023350237,0.25775132224651065,5.3654653962152805,8.300105649407955,47.0004265938087,0.6473020933072903,46.35312450050141,1,4,5,42,0.23809523809523808,0.9523809523809523,1.1904761904761905,D15,V15,2026-08-05,42,29.08,21.1,42.9,-0.5935691901386289,0.4460679983242804,-0.07375059590717423
T00215,1.0294746289015249,0.14991565022935316,1.6708689356140414,0.9096708195825565,0.7611981160314849,4.097826296022339,4.3711812299576325,22.738656512643836,1.087841900277793,21.65081461236604,1,1,2,22,0.4545454545454546,0.4545454545454546,0.9090909090909092,D15,V15,2026-08-05,22,15.83,24.8,42.4,1.6900364947241178,-0.512147855076163,0.5889443198239774
T00216,1.0312756086676844,0.1506685746868516,1.6830561487959932,0.8814771693016218,0.8015789794943714,5.430148161521714,6.765656577149079,35.51149391394285,0.5831809324729333,34.928312981469915,4,4,8,45,0.888888888888889,0.888888888888889,1.777777777777778,D15,V15,2026-08-05,45,15.39,26.1,46.9,1.7069809006874113,0.07183493341850004,0.8894079170529556
T00217,1.0377732886357756,0.10516830396938458,1.6123662735247226,0.9082009689490537,0.704165304575669,6.039404649057152,9.402395831639064,46.93357114049601,0.8678709581498854,46.06570018234612,2,4,6,42,0.47619047619047616,0.9523809523809523,1.4285714285714284,D15,V15,2026-08-04,42,18.22,19.2,36.0,0.6830069139237918,0.7149028790444558,0.6989548964841238
T00218,1.0462381212459773,0.1213859750794282,1.5680261477411657,0.9093811082269084,0.6586450395142572,6.347778144523704,11.296550938830666,47.911639504404356,0.3713488925525429,47.540290611851816,2,2,4,27,0.7407407407407407,0.7407407407407407,1.4814814814814814,D15,V15,2026-08-02,27,10.93,18.6,29.6,1.0479821784818881,1.1768637769240693,1.1124229777029786
T00219,1.0116002036047016,0.09932174605437738,1.5094005432621256,0.8846903413059284,0.6247102019561972,6.413692619856725,10.335662123852266,45.84539889672681,0.8884818512496471,44.95691704547717,2,5,7,42,0.47619047619047616,1.1904761904761905,1.6666666666666665,D15,V15,2026-08-04,42,15.24,16.9,38.8,0.5514313623353464,0.9425149329225639,0.7469731476289552
T00220,1.0125712363281543,0.09770083748307869,1.489021490778424,0.9011381692060325,0.5878833215723915,4.047069188466392,4.7037072356132175,31.857291159167946,0.6237788069500277,31.233512352217918,2,1,3,41,0.4878048780487805,0.24390243902439024,0.7317073170731707,D15,V15,2026-08-05,41,9.42,19.6,45.0,0.5149531571343633,-0.4310488935614782,0.041952131786442554
T00221,0.9853596894915958,0.042924031949226296,1.0657846874486423,0.9221957492853673,0.143588938163275,5.634566564008042,8.695538009351472,34.230280454591664,0.7725930364687479,33.457687418122916,0,1,1,13,0.0,0.7692307692307693,0.7692307692307693,D15,V15,2026-08-02,13,11.28,18.1,30.0,-0.7177872872679163,0.5425090381085069,-0.08763912457970469
T00222,1.00805771442272,0.07163004121223236,1.2562694774609466,0.9027751658081873,0.35349431165275935,3.920051430445587,4.325914219398564,27.80181828586037,0.7723341245859852,27.029484161274386,2,1,3,36,0.5555555555555556,0.2777777777777778,0.8333333333333333,D15,V15,2026-08-04,36,16.74,28.8,45.2,-0.0717646090373532,-0.5231879165594056,-0.29747626279837935
T00223,1.016462256626076,0.0679184405101168,1.2249706118923833,0.8890343075494893,0.335936304342894,4.159547636052173,7.050142729188086,46.51110620056246,1.112924076476019,45.39818212408644,2,1,3,39,0.5128205128205128,0.2564102564102564,0.7692307692307693,D15,V15,2026-08-02,39,17.99,24.9,46.7,-0.15529339926850483,0.1412175714776979,-0.0070379138954034665
T00224,1.0260459748491477,0.08030491238928467,1.219675776589828,0.8975583546488773,0.3221174219409507,6.064502580981147,9.377705430916762,37.1500417227222,2.2383476048192334,34.91169411790297,1,1,2,13,0.7692307692307693,0.7692307692307693,1.5384615384615385,D15,V15,2026-08-03,13,7.79,18.2,26.3,0.12346153541758606,0.7088811970589752,0.41617136623828066
T00225,1.0076885390649244,0.07174233735990349,1.322709718721383,0.8981364038941969,0.4245733148271861,6.359770785146395,10.850839515298857,49.4796220680797,1.403709371629327,48.075912696450374,1,4,5,45,0.22222222222222224,0.888888888888889,1.1111111111111112,D15,V15,2026-07-31,45,20.93,30.1,46.2,-0.0692374079412759,1.0681602981919405,0.4994614451253323
T00226,1.0028812011655523,0.048305919509279406,1.0982754663562326,0.9088954835403243,0.1893799828159083,6.1426922741648955,9.554460417166084,43.84843896879341,1.3477388471065157,42.5007001216869,0,3,3,33,0.0,0.9090909090909092,0.9090909090909092,D16,V16,2026-08-03,33,13.75,29.0,36.4,-0.5966690439194094,0.7519895422216375,0.07766024915111402
T00227,0.9959715182800715,0.043628806915957254,1.095540505869135,0.8882009907672925,0.20733951510184245,3.56348725637898,4.381517676000435,30.831759599477937,1.021077861869505,29.810681737608434,0,1,1,44,0.0,0.2272727272727273,0.2272727272727273,D16,V16,2026-08-04,44,17.6,20.0,35.0,-0.7019264754293253,-0.509626924305136,-0.6057766998672307
T00228,1.0176360914815208,0.052627908250114964,1.1000813606274764,0.9018126191177411,0.19826874150973528,3.7899474046809427,1.5996120206294628,6.361682167477404,0.844393273303382,5.517288894174022,0,0,0,26,0.0,0.0,0.0,D16,V16,2026-07-31,26,15.45,27.7,33.1,-0.4994035997381746,-1.1880991515753558,-0.8437513756567652
T00229,0.9905117458294076,0.05581716082602104,1.088105693395637,0.8844320211299453,0.20367367226569166,2.971444942912077,1.1484405508359399,5.064602649764343,1.0293201639917484,4.035282485772594,0,0,0,21,0.0,0.0,0.0,D16,V16,2026-08-03,21,6.41,22.1,34.0,-0.42763014381249326,-1.298134267755732,-0.8628822057841126
T00230,1.0154359934626611,0.11454873241363933,1.597854811927542,0.8698798767646024,0.7279749351629395,7.516363043552523,11.467250851258125,45.53900086738838,1.2116517651536682,44.32734910223471,1,5,6,35,0.2857142857142857,1.4285714285714284,1.7142857142857144,D16,V16,2026-07-31,35,20.13,28.7,39.9,0.8941114757242785,1.2184953648091175,1.056303420266698
T00231,1.0096587737837965,0.041982750156282236,1.0928293553890287,0.9287163183663782,0.16411303702265045,3.3039376828798104,1.2983300852435755,6.178074133579169,1.478039241698271,4.700034891880898,0,0,0,27,0.0,0.0,0.0,D16,V16,2026-08-03,27,10.89,20.4,27.7,-0.7389706353005892,-1.261578072523984,-1.0002743539122867
T00232,1.025334762570557,0.1513527397297467,1.7148311870268746,0.9196363411697039,0.7951948458571707,4.283047520923794,3.6427801996265883,20.128611477198323,0.9494208761134338,19.17919060108489,1,1,2,24,0.41666666666666663,0.41666666666666663,0.8333333333333333,D16,V16,2026-08-02,24,16.32,23.7,33.6,1.7223778905411145,-0.6897958168035797,0.5162910368687674
T00233,1.0432776925094884,0.1824601253194307,1.730640921739689,0.9114258060862661,0.8192151156534229,3.5055250613993074,1.6467277922125494,7.836006636035985,0.4724404724407087,7.3635661635952765,1,1,2,17,0.5882352941176471,0.5882352941176471,1.1764705882352942,D16,V16,2026-08-06,17,6.13,27.4,38.5,2.4224430360399927,-1.176608200247149,0.6229174178964219
